age,home_owner,income,current_address_year,personal_account_m,personal_account_y,has_debt,amount_requested,risk_score,risk_score_2,risk_score_3,risk_score_4,risk_score_5,ext_quality_score,ext_quality_score_2,inquiries_last_month,e_signed,total_employment_years,income_to_loan_ratio,composite_risk_score,pay_bi-weekly,pay_monthly,pay_semi-monthly,pay_weekly
28,0,1515,0,4,3,1,700,73100,0.713829412,0.849771054,0.556522656,0.640233222,0.719347,0.519347,6,1,1.0,2.164285714285714,0.690089086,False,False,False,True
61,1,3190,1,3,2,1,500,78550,0.6625,0.867682708,0.595289844,0.786476262,0.515653,0.715653,4,1,12.083333333333334,6.38,0.7279872034999999,False,True,False,False
30,0,4240,7,6,4,0,600,77650,0.776567227,0.882306069,0.54478125,0.784467998,0.428614,0.728614,3,1,5.083333333333333,7.066666666666666,0.7470306360000001,True,False,False,False
45,1,3140,3,2,3,0,1100,64950,0.669587395,0.855281469,0.566850781,0.738141017,0.501449,0.801449,10,1,0.5,2.8545454545454545,0.7074651654999999,True,False,False,False
47,0,2125,2,2,4,1,600,75150,0.641064706,0.789021817,0.691877344,0.604913616,0.739683,0.739683,14,1,5.0,3.5416666666666665,0.68171937075,True,False,False,False
44,0,2190,2,6,3,1,400,75400,0.804010924,0.882137727,0.743476562,0.930443213,0.830859,0.830859,3,0,5.0,5.475,0.8400171064999999,True,False,False,False
36,1,3180,4,2,11,1,1000,69300,0.717784034,0.930553062,0.402338281,0.723803363,0.60736,0.70736,5,1,0.08333333333333333,3.18,0.693619685,False,False,True,False
46,1,6200,2,2,3,1,2100,85950,0.763405882,0.793555845,0.5261125,0.697599239,0.599832,0.299832,8,1,2.0,2.9523809523809526,0.6951683665,True,False,False,False
53,1,3026,5,1,6,0,1200,34800,0.740932773,0.791378614,0.649696094,0.469209897,0.754758,0.754758,6,0,1.4166666666666667,2.5216666666666665,0.6628043444999999,True,False,False,False
36,0,2590,2,6,3,1,400,72700,0.797,0.905705692,0.701742188,0.80732473,0.882796,0.782796,7,1,2.0,6.475,0.8029431524999999,True,False,False,False
38,1,3680,5,2,6,1,700,52250,0.626717647,0.889006105,0.442100781,0.564956262,0.578814,0.478814,5,1,3.0,5.257142857142857,0.63069519875,False,False,False,True
29,0,4235,10,6,3,1,3100,89700,0.63872437,0.9024174,0.479140625,0.5389575,0.755694,0.655694,3,0,1.0,1.3661290322580646,0.63980997375,True,False,False,False
47,1,2590,0,1,4,0,900,44300,0.708597479,0.859882834,0.614434375,0.764351986,0.54808,0.54808,14,0,1.0,2.8777777777777778,0.7368166684999999,False,False,False,True
56,1,5115,10,2,3,1,2100,94300,0.678376471,0.800323218,0.436839844,0.646738047,0.666009,0.666009,4,1,7.0,2.4357142857142855,0.640569395,True,False,False,False
25,0,1692,7,1,8,1,1100,78500,0.632421849,0.862127402,0.426011719,0.59031327,0.717123,0.617123,4,1,5.0,1.538181818181818,0.6277185599999999,True,False,False,False
53,0,3155,5,7,3,1,400,86100,0.663886555,0.958576495,0.848815625,0.943659935,0.819353,0.719353,3,1,0.4166666666666667,7.8875,0.8537346524999999,False,False,False,True
57,1,3110,3,4,8,1,2200,48850,0.581660504,0.879870713,0.537958594,0.687217361,0.603261,0.503261,20,0,5.0,1.4136363636363636,0.671676793,False,False,False,True
30,1,3110,3,3,3,1,400,46500,0.814336134,0.896862094,0.577696094,0.716172473,0.66486,0.66486,6,1,3.0,7.775,0.75126669875,True,False,False,False
51,0,5130,1,7,2,1,1100,74150,0.749688235,0.952942629,0.467841406,0.692116087,0.700157,0.600157,3,0,5.0,4.663636363636364,0.7156470892500001,True,False,False,False
53,0,2145,2,5,3,1,2600,77650,0.683687395,0.97874394,0.602149219,0.859920371,0.750879,0.550879,4,0,3.0,0.825,0.78112523125,True,False,False,False
57,0,1670,1,1,1,1,400,58100,0.587372269,0.796967588,0.729928906,0.753881118,0.40137,0.40137,10,0,3.0,4.175,0.71703747025,False,False,False,True
45,1,3195,1,7,3,1,800,79250,0.815942017,0.877659813,0.729978906,0.742636722,0.449597,0.649597,6,0,2.25,3.99375,0.7915543644999999,False,False,False,True
40,0,3740,2,2,5,1,1100,65900,0.579020168,0.776788921,0.525936719,0.592315545,0.51876,0.61876,5,0,3.0,3.4,0.61851533825,True,False,False,False
70,0,3185,6,3,2,1,500,41650,0.813632773,0.886817651,0.774267187,0.883667003,0.838386,0.638386,7,0,5.0,6.37,0.8395961535,False,False,True,False
36,0,1875,5,9,2,1,600,48250,0.622852101,0.846392979,0.341408594,0.629307136,0.512552,0.612552,2,0,1.0,3.125,0.6099902024999999,True,False,False,False
43,1,4680,4,1,3,0,800,33400,0.728820168,0.887771593,0.3033,0.550052153,0.626176,0.526176,5,0,1.8333333333333335,5.85,0.6174859785,True,False,False,False
48,0,2650,1,2,3,0,400,62250,0.66174958,0.975264859,0.512859375,0.829710842,0.741728,0.841728,5,0,4.0,6.625,0.744896164,True,False,False,False
42,0,2500,0,1,3,1,800,31400,0.676947899,0.897905818,0.575340625,0.739675238,0.547635,0.547635,7,0,8.0,3.125,0.722467395,True,False,False,False
56,0,4490,0,3,2,1,1100,54350,0.678770588,0.820389657,0.620558594,0.548039611,0.446509,0.546509,5,0,1.5833333333333335,4.081818181818182,0.6669396125,True,False,False,False
56,1,3041,6,1,7,0,1100,32450,0.705278151,0.873271683,0.481221875,0.539507697,0.752626,0.552626,7,0,5.0,2.7645454545454546,0.6498198515,True,False,False,False
63,1,4640,1,7,4,1,1100,62300,0.675784874,0.888994882,0.622235938,0.852944926,0.766246,0.766246,4,0,5.0,4.218181818181818,0.7599901550000001,True,False,False,False
22,1,3270,3,3,2,1,500,47650,0.598246218,0.813734512,0.487325781,0.550491113,0.577857,0.677857,6,1,1.4166666666666667,6.54,0.612449406,True,False,False,False
33,0,3165,3,7,4,1,800,76800,0.725733613,0.901205333,0.529623438,0.512117611,0.545537,0.745537,3,1,5.0,3.95625,0.6671699987499999,True,False,False,False
58,0,3265,11,6,4,1,900,72950,0.641180672,0.864181182,0.688158594,0.767671141,0.749033,0.649033,6,1,1.5,3.6277777777777778,0.7402978972500001,False,False,False,True
51,0,1665,5,1,7,1,800,56450,0.619556303,0.960798617,0.766375,0.795182733,0.74312,0.54312,12,0,7.0,2.08125,0.78547816325,True,False,False,False
56,1,1710,2,4,2,0,550,38700,0.642713445,0.869859939,0.320053906,0.604551666,0.641832,0.541832,8,1,0.5,3.109090909090909,0.609294739,True,False,False,False
37,0,5196,3,2,4,0,1100,66350,0.570996639,0.874416412,0.563923438,0.704141713,0.619793,0.519793,4,1,2.0,4.723636363636364,0.6783695504999999,True,False,False,False
44,1,4200,0,2,3,0,600,85550,0.70864958,0.795822859,0.655873437,0.699455193,0.65376,0.55376,13,0,3.0,7.0,0.71495026725,True,False,False,False
28,0,3140,2,9,2,1,400,74850,0.674337815,0.91130589,0.406097656,0.744043448,0.52835,0.42835,2,0,1.25,7.85,0.68394620225,True,False,False,False
27,0,2660,0,5,2,1,900,61950,0.713915966,0.853025678,0.639421094,0.8095375,0.413159,0.713159,2,1,3.0,2.9555555555555557,0.7539750595000001,False,False,False,True
37,1,5150,2,10,2,1,2700,74700,0.69139916,0.950787843,0.488925781,0.642552951,0.65582,0.65582,6,1,1.8333333333333335,1.9074074074074074,0.69341643375,True,False,False,False
70,1,6575,2,5,1,1,400,38850,0.720864706,0.919274107,0.43646875,0.799040962,0.537724,0.637724,2,0,3.0,16.4375,0.71891213125,True,False,False,False
40,0,7040,0,4,2,1,3200,53250,0.685562185,0.868861106,0.800496094,0.880970778,0.524664,0.524664,22,1,3.0,2.2,0.80897254075,True,False,False,False
36,0,4240,2,8,1,1,900,39950,0.626008403,0.781233166,0.556885156,0.583812724,0.465128,0.365128,9,0,2.1666666666666665,4.711111111111111,0.63698486225,False,False,False,True
50,0,2155,3,6,3,1,900,61400,0.500036975,0.912574071,0.518482031,0.657905433,0.578011,0.578011,9,0,2.0,2.3944444444444444,0.6472496274999999,False,False,False,True
30,0,2600,3,1,4,1,900,39500,0.767771429,0.900105495,0.609249219,0.527387948,0.622894,0.422894,9,0,4.0,2.888888888888889,0.7011285227499999,True,False,False,False
42,1,5225,1,1,2,0,2300,51200,0.76862437,0.857447477,0.569723438,0.684650342,0.70902,0.80902,5,0,6.0,2.2717391304347827,0.72011140675,False,False,True,False
49,0,3135,5,3,2,1,600,52750,0.783507563,0.877693482,0.704480469,0.714717829,0.699014,0.699014,3,0,1.0,5.225,0.77009983575,False,False,False,True
60,0,1640,1,3,3,1,400,74500,0.761712605,0.847380589,0.54914375,0.755613855,0.830537,0.730537,5,0,1.4166666666666667,4.1,0.7284626997500001,True,False,False,False
31,0,1585,3,2,4,0,600,57050,0.663018487,0.79464446,0.473870313,0.612233041,0.469478,0.569478,4,1,3.0,2.6416666666666666,0.63594157525,True,False,False,False
49,1,3280,0,5,1,0,1050,85300,0.751180672,0.945131532,0.651177344,0.853682516,0.528855,0.628855,6,1,0.25,3.123809523809524,0.800293016,False,True,False,False
35,1,3860,4,2,6,1,900,71500,0.816072269,0.807090591,0.359400781,0.469640301,0.659971,0.359971,7,0,5.0,4.288888888888889,0.6130509854999999,False,True,False,False
35,0,2005,2,4,1,1,400,44550,0.788113445,0.890173281,0.570932031,0.750117869,0.769244,0.569244,6,0,1.0,5.0125,0.7498341565,True,False,False,False
57,0,4790,4,0,0,1,3200,77700,0.690578992,0.730685491,0.5519875,0.595437895,0.582276,0.382276,6,1,4.0,1.496875,0.6421724695,True,False,False,False
45,0,3565,5,1,4,0,900,35000,0.614419328,0.807068145,0.702767969,0.628735547,0.712754,0.712754,8,1,6.0,3.9611111111111112,0.6882477472499999,False,False,False,True
57,0,4670,1,7,4,1,500,38100,0.598063866,0.9002065,0.315522656,0.589044308,0.587156,0.287156,9,1,4.0,9.34,0.6007093325,False,False,True,False
46,0,3075,1,2,4,0,700,53750,0.839298319,0.89459508,0.621551563,0.68964576,0.520336,0.620336,2,1,2.0,4.392857142857143,0.7612726805,False,False,True,False
53,0,5735,3,6,4,1,600,45550,0.501895798,0.778954929,0.620069531,0.694310888,0.756914,0.756914,10,0,5.0,9.558333333333334,0.6488077864999999,False,False,True,False
48,0,2530,6,2,7,1,450,38400,0.736989916,0.945030526,0.726939844,0.753286425,0.633359,0.733359,8,1,6.0,5.622222222222222,0.79056167775,True,False,False,False
62,0,6100,6,2,6,1,400,88250,0.704473109,0.967622105,0.696859375,0.950450555,0.808673,0.808673,3,0,5.0,15.25,0.829851286,True,False,False,False
27,1,1977,3,3,2,0,400,65250,0.713573109,0.849759831,0.417726563,0.479600332,0.603498,0.503498,1,1,0.25,4.9425,0.61516495875,True,False,False,False
38,1,3320,11,2,3,0,600,46350,0.564066387,0.857447477,0.473088281,0.583673249,0.39767,0.49767,14,0,0.16666666666666666,5.533333333333333,0.6195688484999999,False,False,True,False
30,0,4780,3,2,3,1,2400,64500,0.601844538,0.856426199,0.743096094,0.821006083,0.76661,0.66661,2,1,4.0,1.9916666666666667,0.7555932285,True,False,False,False
34,0,4130,6,4,8,1,500,72400,0.586679832,0.743053062,0.601714063,0.643932296,0.50897,0.80897,3,1,1.0,8.26,0.64384481325,False,False,False,True
40,1,2425,1,1,3,0,400,45850,0.731588235,0.807101814,0.6819,0.591247665,0.58786,0.78786,5,0,2.0,6.0625,0.7029594285,False,False,False,True
47,1,3485,4,2,3,0,700,38300,0.606167227,0.905840366,0.548825,0.827368866,0.573095,0.673095,6,1,4.0,4.978571428571429,0.72205036475,True,False,False,False
41,0,3255,5,2,4,1,800,58850,0.649270588,0.885650476,0.566652344,0.632022186,0.754222,0.754222,8,1,6.0,4.06875,0.6833988985,True,False,False,False
48,0,4355,5,6,3,1,900,73600,0.768380672,0.89558269,0.8063125,0.803494739,0.515901,0.815901,4,0,6.0,4.838888888888889,0.8184426502500001,True,False,False,False
33,1,4505,6,2,8,1,1100,67150,0.751594958,0.874393967,0.404374219,0.691618086,0.321673,0.321673,5,0,6.0,4.095454545454546,0.6804953075000001,True,False,False,False
49,1,2002,1,5,1,0,1600,74000,0.808343697,0.894538966,0.583671094,0.715242356,0.520508,0.720508,3,0,3.0833333333333335,1.25125,0.75044902825,True,False,False,False
23,0,2075,8,6,7,1,550,33900,0.567035294,0.85184728,0.440074219,0.715554677,0.461552,0.661552,8,1,2.5833333333333335,3.772727272727273,0.6436278675,True,False,False,False
52,1,1570,3,0,1,1,700,78850,0.640459664,0.936108368,0.710432813,0.813286203,0.85178,0.75178,2,1,2.0,2.242857142857143,0.775071762,True,False,False,False
52,1,2180,3,5,2,1,600,44400,0.724929412,0.863238463,0.481246094,0.797709535,0.535643,0.535643,9,0,2.0,3.6333333333333333,0.716780876,True,False,False,False
34,1,2740,1,4,3,1,1200,83600,0.652363866,0.922697073,0.687320312,0.884946234,0.574954,0.574954,2,0,3.0833333333333335,2.283333333333333,0.78683187125,True,False,False,False
47,0,2869,9,2,9,1,500,76600,0.698414286,0.881037888,0.747692188,0.897655542,0.660844,0.660844,3,0,9.0,5.738,0.806199976,True,False,False,False
43,0,2075,2,5,2,0,1200,79750,0.794958824,0.850837224,0.572110938,0.747627861,0.709652,0.809652,2,0,2.0,1.7291666666666667,0.74138371175,True,False,False,False
39,0,1660,2,4,3,1,500,34650,0.541354622,0.884460855,0.6747375,0.793232655,0.500755,0.800755,10,1,4.75,3.32,0.723446408,False,False,False,True
61,0,5035,4,3,3,1,1600,76900,0.799377311,0.975365865,0.698292188,0.960963351,0.924288,0.624288,3,1,4.0,3.146875,0.8584996787499999,False,False,True,False
32,0,3750,2,2,7,1,900,64200,0.605736134,0.729675435,0.566439063,0.529424449,0.623176,0.623176,6,1,5.0,4.166666666666667,0.60781877025,True,False,False,False
45,0,2750,0,1,4,1,1600,38850,0.659531933,0.841858951,0.596692969,0.789885263,0.560456,0.760456,6,0,1.4166666666666667,1.71875,0.7219922790000001,True,False,False,False
37,1,5181,3,2,3,1,1600,64150,0.67215042,0.94500808,0.747202344,0.842186552,0.474401,0.474401,11,1,3.0,3.238125,0.8016368490000001,True,False,False,False
44,1,2890,2,2,3,0,800,47750,0.798612605,0.93271907,0.689357813,0.945838478,0.77605,0.57605,17,0,3.0,3.6125,0.8416319914999999,False,False,False,True
51,0,3055,2,6,3,1,500,46150,0.631265546,0.902451068,0.685310156,0.851574138,0.61454,0.71454,14,1,3.0,6.11,0.767650227,False,False,False,True
43,1,2755,3,1,4,1,700,58700,0.688766387,0.878838212,0.715260156,0.866313958,0.601607,0.801607,5,1,2.0,3.9357142857142855,0.7872946782500001,True,False,False,False
22,0,2275,1,4,2,1,800,73400,0.761157983,0.86990483,0.517463281,0.711228395,0.536716,0.436716,7,1,1.4166666666666667,2.84375,0.71493862225,True,False,False,False
76,1,2555,2,2,3,0,700,72350,0.789227731,0.894538966,0.608946875,0.661428238,0.534233,0.734233,2,1,9.0,3.65,0.7385354525000001,False,True,False,False
36,0,1855,3,8,1,0,500,51150,0.642767227,0.903506015,0.681529688,0.724548654,0.502189,0.702189,6,1,6.0,3.71,0.738087896,True,False,False,False
37,1,7035,1,4,3,1,900,56550,0.657733613,0.816102532,0.484201563,0.669593923,0.653667,0.753667,7,1,3.0,7.816666666666666,0.65690790775,False,False,True,False
45,1,3630,7,1,4,0,600,45900,0.62699916,0.900172832,0.457736719,0.6028523,0.670812,0.370812,16,1,2.0,6.05,0.64694025275,True,False,False,False
40,1,5096,1,2,4,0,3200,78450,0.753401681,0.985387861,0.804264844,0.843695959,0.9056,0.8056,8,1,4.25,1.5925,0.8466875862500001,False,False,False,True
41,1,2765,7,2,8,1,700,33600,0.683230252,0.91920677,0.496839844,0.679998905,0.686683,0.486683,10,0,6.0,3.95,0.69481894275,True,False,False,False
64,1,5085,1,3,2,1,700,56850,0.682120168,0.842869007,0.493619531,0.507148719,0.660737,0.460737,11,0,1.0,7.264285714285714,0.63143935625,True,False,False,False
39,1,5030,1,1,2,1,700,48700,0.657431092,0.866459418,0.340129688,0.74715553,0.687411,0.787411,6,0,2.0,7.185714285714286,0.652793932,False,True,False,False
53,1,2705,7,3,1,0,700,59650,0.808393277,0.939542557,0.634564844,0.677324927,0.658273,0.758273,11,0,7.083333333333333,3.8642857142857143,0.76495640125,False,True,False,False
37,0,3200,2,6,3,1,900,50900,0.687989076,0.8731819,0.806154687,0.906512611,0.803342,0.503342,10,0,5.0,3.5555555555555554,0.8184595685,False,False,False,True
49,0,4190,6,1,4,0,400,45950,0.690448739,0.867738822,0.585771875,0.754865142,0.629512,0.729512,10,1,6.0,10.475,0.7247061445,False,False,True,False
63,1,6175,4,2,6,1,800,73100,0.62437563,0.739697432,0.566985156,0.523697431,0.666722,0.366722,18,1,5.0,7.71875,0.61368891225,True,False,False,False
37,1,6780,3,5,1,1,2100,80400,0.669084874,0.971920453,0.5168125,0.831600168,0.354791,0.554791,8,1,2.0,3.2285714285714286,0.74735449875,True,False,False,False
47,0,5085,3,7,3,1,2700,61350,0.707467227,0.950630724,0.595621875,0.827360309,0.807293,0.807293,6,1,4.0,1.8833333333333333,0.77027003375,True,False,False,False
30,0,5290,4,5,2,1,900,63300,0.603747899,0.941798348,0.72908125,0.743335806,0.481635,0.481635,2,1,4.25,5.877777777777778,0.75449082575,True,False,False,False
62,1,6675,6,2,3,0,900,43700,0.591270588,0.824968576,0.395505469,0.565968523,0.601692,0.601692,3,0,5.0,7.416666666666667,0.5944282889999999,False,False,True,False
67,1,6185,0,7,6,1,1200,92100,0.716968067,0.886626863,0.546819531,0.661466743,0.827848,0.827848,6,0,10.666666666666666,5.154166666666667,0.702970301,True,False,False,False
64,0,4790,2,1,3,0,1700,75250,0.713098319,0.915918477,0.619989844,0.794420329,0.654339,0.654339,2,1,2.0833333333333335,2.8176470588235296,0.7608567422500001,True,False,False,False
60,1,7290,3,6,4,1,700,64800,0.711353782,0.9473761,0.653403125,0.822485541,0.740429,0.640429,8,0,1.75,10.414285714285715,0.7836546369999999,True,False,False,False
36,0,3230,2,2,4,1,1000,66050,0.562615126,0.849591489,0.511608594,0.710677342,0.625429,0.725429,6,0,4.0,3.23,0.65862313775,False,True,False,False
62,0,3060,6,1,6,1,400,72900,0.761638655,0.846381756,0.776439062,0.734666985,0.690884,0.490884,7,0,2.0,7.65,0.7797816145,True,False,False,False
53,0,2405,1,5,1,0,800,49900,0.679564706,0.95290896,0.561417969,0.754553677,0.72702,0.52702,11,0,3.0833333333333335,3.00625,0.737111328,False,False,True,False
32,1,2150,5,2,4,0,500,45350,0.678444538,0.875493805,0.321949219,0.388685096,0.520434,0.320434,4,1,4.0,4.3,0.5661431645,True,False,False,False
31,0,2215,2,2,1,1,800,49850,0.500878992,0.821713952,0.533617969,0.533117533,0.384499,0.384499,4,1,2.0,2.76875,0.5973321115,True,False,False,False
27,1,6715,6,4,2,1,2800,72450,0.559422689,0.877738373,0.312845313,0.614971194,0.70415,0.70415,4,1,6.0,2.398214285714286,0.5912443922499999,True,False,False,False
33,1,5205,2,0,0,1,2400,69150,0.750576471,0.958565272,0.5880125,0.934846505,0.81648,0.61648,2,1,2.0,2.16875,0.808000187,False,True,False,False
21,0,1685,1,2,5,1,450,36900,0.717263866,0.730786497,0.43359375,0.440679199,0.619248,0.719248,5,1,4.0,3.7444444444444445,0.580580828,False,True,False,False
29,0,5050,4,2,2,1,900,60700,0.65862437,0.774477016,0.539646094,0.520965267,0.416866,0.716866,5,0,3.0,5.611111111111111,0.62342818675,True,False,False,False
22,1,1670,4,5,3,1,800,68300,0.747532773,0.881127671,0.709728125,0.777319708,0.512892,0.812892,6,1,3.75,2.0875,0.7789270692500001,False,False,False,True
44,0,1605,1,2,7,1,800,60400,0.692976471,0.940518944,0.714796875,0.806549491,0.80446,0.60446,5,1,3.0833333333333335,2.00625,0.78871044525,True,False,False,False
30,0,1530,9,1,2,1,600,51000,0.705529412,0.90348357,0.549221094,0.498563753,0.65293,0.65293,6,0,6.0,2.55,0.66419945725,True,False,False,False
38,0,5240,0,2,7,0,400,78200,0.754703361,0.841802837,0.582322656,0.533725916,0.465344,0.765344,3,1,1.25,13.1,0.6781386925,True,False,False,False
30,1,2575,0,2,4,0,500,42300,0.658906723,0.762188005,0.639124219,0.560351887,0.454804,0.454804,3,1,2.0833333333333335,5.15,0.6551427085,False,False,False,True
31,1,8940,3,6,3,1,700,72000,0.705943697,0.991133956,0.470894531,0.656288211,0.591721,0.491721,5,1,3.0,12.771428571428572,0.70606509875,True,False,False,False
45,0,3320,1,1,4,1,600,36450,0.721058824,0.928173819,0.635714844,0.908283854,0.581209,0.781209,4,0,2.0,5.533333333333333,0.79830783525,True,False,False,False
59,1,1715,7,3,3,1,450,38500,0.751153782,0.921440115,0.559944531,0.804052638,0.785066,0.785066,3,1,9.416666666666666,3.811111111111111,0.7591477664999999,True,False,False,False
28,0,2220,1,7,3,1,900,60350,0.759678992,0.894460406,0.72513125,0.886317877,0.659228,0.759228,8,0,5.0,2.466666666666667,0.81639713125,True,False,False,False
45,0,1820,9,6,4,1,750,67250,0.65442437,0.850713773,0.480660156,0.547055587,0.84401,0.84401,4,1,5.0,2.4266666666666667,0.6332134715,True,False,False,False
54,0,3996,1,1,4,1,1100,64800,0.833521849,0.95413225,0.893001562,0.883088568,0.610082,0.910082,5,0,6.0,3.632727272727273,0.89093605725,False,False,False,True
37,0,3585,6,6,4,1,700,56350,0.74969916,0.906827976,0.364953125,0.66960248,0.73597,0.73597,17,1,3.4166666666666665,5.121428571428571,0.67277068525,True,False,False,False
32,1,2700,5,2,3,0,500,56400,0.733381513,0.795811636,0.472855469,0.491815062,0.600644,0.500644,3,1,1.1666666666666667,5.4,0.62346592,True,False,False,False
37,0,2670,4,1,3,1,1100,58800,0.565880672,0.843048572,0.416497656,0.542256118,0.784766,0.784766,7,0,5.0,2.4272727272727272,0.5919207545,True,False,False,False
39,0,3705,4,1,5,1,1100,50550,0.514255462,0.863193572,0.523189844,0.653920564,0.695255,0.595255,5,1,4.0,3.368181818181818,0.6386398605,True,False,False,False
